sound,temperature,humidity,score
85,68,52,4.71
85,69,51,4.71
85,70,50,4.71
85,71,49,4.71
85,72,48,4.71
85,73,47,4.71
85,74,46,4.71
85,75,45,4.71
85,76,44,4.71
85,77,43,4.71
85,78,42,4.71
85,79,41,4.71
85,80,40,4.71
60,86,60,4.57
61,85,60,4.57
61,86,59,4.57
62,84,60,4.57
62,85,59,4.57
62,86,58,4.57
63,83,60,4.57
63,84,59,4.57
63,85,58,4.57
63,86,57,4.57
64,82,60,4.57
64,83,59,4.57
64,84,58,4.57
64,85,57,4.57
64,86,56,4.57
65,81,60,4.57
65,82,59,4.57
65,83,58,4.57
65,84,57,4.57
65,85,56,4.57
65,86,55,4.57
66,80,60,4.57
66,81,59,4.57
66,82,58,4.57
66,83,57,4.57
66,84,56,4.57
66,85,55,4.57
66,86,54,4.57
67,79,60,4.57
67,80,59,4.57
67,81,58,4.57
67,82,57,4.57
67,83,56,4.57
67,84,55,4.57
67,85,54,4.57
67,86,53,4.57
68,78,60,4.57
68,79,59,4.57
68,80,58,4.57
68,81,57,4.57
68,82,56,4.57
68,83,55,4.57
68,84,54,4.57
68,85,53,4.57
68,86,52,4.57
69,77,60,4.57
69,78,59,4.57
69,79,58,4.57
69,80,57,4.57
69,81,56,4.57
69,82,55,4.57
69,83,54,4.57
69,84,53,4.57
69,85,52,4.57
69,86,51,4.57
70,76,60,4.57
70,77,59,4.57
70,78,58,4.57
70,79,57,4.57
70,80,56,4.57
70,81,55,4.57
70,82,54,4.57
70,83,53,4.57
70,84,52,4.57
70,85,51,4.57
70,86,50,4.57
71,75,60,4.57
71,76,59,4.57
71,77,58,4.57
71,78,57,4.57
71,79,56,4.57
71,80,55,4.57
71,81,54,4.57
71,82,53,4.57
71,83,52,4.57
71,84,51,4.57
71,85,50,4.57
71,86,49,4.57
72,74,60,4.57
72,75,59,4.57
72,76,58,4.57
72,77,57,4.57
72,78,56,4.57
72,79,55,4.57
72,80,54,4.57
72,81,53,4.57
72,82,52,4.57
72,83,51,4.57
72,84,50,4.57
72,85,49,4.57
72,86,48,4.57
73,73,60,4.57
73,74,59,4.57
73,75,58,4.57
73,76,57,4.57
73,77,56,4.57
73,78,55,4.57
73,79,54,4.57
73,80,53,4.57
73,81,52,4.57
73,82,51,4.57
73,83,50,4.57
73,84,49,4.57
73,85,48,4.57
73,86,47,4.57
74,72,60,4.57
74,73,59,4.57
74,74,58,4.57
74,75,57,4.57
74,76,56,4.57
74,77,55,4.57
74,78,54,4.57
74,79,53,4.57
74,80,52,4.57
74,81,51,4.57
74,82,50,4.57
74,83,49,4.57
74,84,48,4.57
74,85,47,4.57
74,86,46,4.57
75,71,60,4.57
75,72,59,4.57
75,73,58,4.57
75,74,57,4.57
75,75,56,4.57
75,76,55,4.57
75,77,54,4.57
75,78,53,4.57
75,79,52,4.57
75,80,51,4.57
75,81,50,4.57
75,82,49,4.57
75,83,48,4.57
75,84,47,4.57
75,85,46,4.57
75,86,45,4.57
76,70,60,4.57
76,71,59,4.57
76,72,58,4.57
76,73,57,4.57
76,74,56,4.57
76,75,55,4.57
76,76,54,4.57
76,77,53,4.57
76,78,52,4.57
76,79,51,4.57
76,80,50,4.57
76,81,49,4.57
76,82,48,4.57
76,83,47,4.57
76,84,46,4.57
76,85,45,4.57
76,86,44,4.57
77,69,60,4.57
77,70,59,4.57
77,71,58,4.57
77,72,57,4.57
77,73,56,4.57
77,74,55,4.57
77,75,54,4.57
77,76,53,4.57
77,77,52,4.57
77,78,51,4.57
77,79,50,4.57
77,80,49,4.57
77,81,48,4.57
77,82,47,4.57
77,83,46,4.57
77,84,45,4.57
77,85,44,4.57
77,86,43,4.57
78,68,60,4.57
78,69,59,4.57
78,70,58,4.57
78,71,57,4.57
78,72,56,4.57
78,73,55,4.57
78,74,54,4.57
78,75,53,4.57
78,76,52,4.57
78,77,51,4.57
78,78,50,4.57
78,79,49,4.57
78,80,48,4.57
78,81,47,4.57
78,82,46,4.57
78,83,45,4.57
78,84,44,4.57
78,85,43,4.57
78,86,42,4.57
79,68,59,4.57
79,69,58,4.57
79,70,57,4.57
79,71,56,4.57
79,72,55,4.57
79,73,54,4.57
79,74,53,4.57
79,75,52,4.57
79,76,51,4.57
79,77,50,4.57
79,78,49,4.57
79,79,48,4.57
79,80,47,4.57
79,81,46,4.57
79,82,45,4.57
79,83,44,4.57
79,84,43,4.57
79,85,42,4.57
79,86,41,4.57
80,68,58,4.57
80,69,57,4.57
80,70,56,4.57
80,71,55,4.57
80,72,54,4.57
80,73,53,4.57
80,74,52,4.57
80,75,51,4.57
80,76,50,4.57
80,77,49,4.57
80,78,48,4.57
80,79,47,4.57
80,80,46,4.57
80,81,45,4.57
80,82,44,4.57
80,83,43,4.57
80,84,42,4.57
80,85,41,4.57
80,86,40,4.57
81,68,57,4.57
81,69,56,4.57
81,70,55,4.57
81,71,54,4.57
81,72,53,4.57
81,73,52,4.57
81,74,51,4.57
81,75,50,4.57
81,76,49,4.57
81,77,48,4.57
81,78,47,4.57
81,79,46,4.57
81,80,45,4.57
81,81,44,4.57
81,82,43,4.57
81,83,42,4.57
81,84,41,4.57
81,85,40,4.57
82,68,56,4.57
82,69,55,4.57
82,70,54,4.57
82,71,53,4.57
82,72,52,4.57
82,73,51,4.57
82,74,50,4.57
82,75,49,4.57
82,76,48,4.57
82,77,47,4.57
82,78,46,4.57
82,79,45,4.57
82,80,44,4.57
82,81,43,4.57
82,82,42,4.57
82,83,41,4.57
82,84,40,4.57
83,68,55,4.57
83,69,54,4.57
83,70,53,4.57
83,71,52,4.57
83,72,51,4.57
83,73,50,4.57
83,74,49,4.57
83,75,48,4.57
83,76,47,4.57
83,77,46,4.57
83,78,45,4.57
83,79,44,4.57
83,80,43,4.57
83,81,42,4.57
83,82,41,4.57
83,83,40,4.57
84,68,54,4.57
84,69,53,4.57
84,70,52,4.57
84,71,51,4.57
84,72,50,4.57
84,73,49,4.57
84,74,48,4.57
84,75,47,4.57
84,76,46,4.57
84,77,45,4.57
84,78,44,4.57
84,79,43,4.57
84,80,42,4.57
84,81,41,4.57
84,82,40,4.57
85,68,53,4.57
85,69,52,4.57
85,70,51,4.57
85,71,50,4.57
85,72,49,4.57
85,73,48,4.57
85,74,47,4.57
85,75,46,4.57
85,76,45,4.57
85,77,44,4.57
85,78,43,4.57
85,79,42,4.57
85,80,41,4.57
85,81,40,4.57
61,86,60,4.43
62,85,60,4.43
62,86,59,4.43
63,84,60,4.43
63,85,59,4.43
63,86,58,4.43
64,83,60,4.43
64,84,59,4.43
64,85,58,4.43
64,86,57,4.43
65,82,60,4.43
65,83,59,4.43
65,84,58,4.43
65,85,57,4.43
65,86,56,4.43
66,81,60,4.43
66,82,59,4.43
66,83,58,4.43
66,84,57,4.43
66,85,56,4.43
66,86,55,4.43
67,80,60,4.43
67,81,59,4.43
67,82,58,4.43
67,83,57,4.43
67,84,56,4.43
67,85,55,4.43
67,86,54,4.43
68,79,60,4.43
68,80,59,4.43
68,81,58,4.43
68,82,57,4.43
68,83,56,4.43
68,84,55,4.43
68,85,54,4.43
68,86,53,4.43
69,78,60,4.43
69,79,59,4.43
69,80,58,4.43
69,81,57,4.43
69,82,56,4.43
69,83,55,4.43
69,84,54,4.43
69,85,53,4.43
69,86,52,4.43
70,77,60,4.43
70,78,59,4.43
70,79,58,4.43
70,80,57,4.43
70,81,56,4.43
70,82,55,4.43
70,83,54,4.43
70,84,53,4.43
70,85,52,4.43
70,86,51,4.43
71,76,60,4.43
71,77,59,4.43
71,78,58,4.43
71,79,57,4.43
71,80,56,4.43
71,81,55,4.43
71,82,54,4.43
71,83,53,4.43
71,84,52,4.43
71,85,51,4.43
71,86,50,4.43
72,75,60,4.43
72,76,59,4.43
72,77,58,4.43
72,78,57,4.43
72,79,56,4.43
72,80,55,4.43
72,81,54,4.43
72,82,53,4.43
72,83,52,4.43
72,84,51,4.43
72,85,50,4.43
72,86,49,4.43
73,74,60,4.43
73,75,59,4.43
73,76,58,4.43
73,77,57,4.43
73,78,56,4.43
73,79,55,4.43
73,80,54,4.43
73,81,53,4.43
73,82,52,4.43
73,83,51,4.43
73,84,50,4.43
73,85,49,4.43
73,86,48,4.43
74,73,60,4.43
74,74,59,4.43
74,75,58,4.43
74,76,57,4.43
74,77,56,4.43
74,78,55,4.43
74,79,54,4.43
74,80,53,4.43
74,81,52,4.43
74,82,51,4.43
74,83,50,4.43
74,84,49,4.43
74,85,48,4.43
74,86,47,4.43
75,72,60,4.43
75,73,59,4.43
75,74,58,4.43
75,75,57,4.43
75,76,56,4.43
75,77,55,4.43
75,78,54,4.43
75,79,53,4.43
75,80,52,4.43
75,81,51,4.43
75,82,50,4.43
75,83,49,4.43
75,84,48,4.43
75,85,47,4.43
75,86,46,4.43
76,71,60,4.43
76,72,59,4.43
76,73,58,4.43
76,74,57,4.43
76,75,56,4.43
76,76,55,4.43
76,77,54,4.43
76,78,53,4.43
76,79,52,4.43
76,80,51,4.43
76,81,50,4.43
76,82,49,4.43
76,83,48,4.43
76,84,47,4.43
76,85,46,4.43
76,86,45,4.43
77,70,60,4.43
77,71,59,4.43
77,72,58,4.43
77,73,57,4.43
77,74,56,4.43
77,75,55,4.43
77,76,54,4.43
77,77,53,4.43
77,78,52,4.43
77,79,51,4.43
77,80,50,4.43
77,81,49,4.43
77,82,48,4.43
77,83,47,4.43
77,84,46,4.43
77,85,45,4.43
77,86,44,4.43
78,69,60,4.43
78,70,59,4.43
78,71,58,4.43
78,72,57,4.43
78,73,56,4.43
78,74,55,4.43
78,75,54,4.43
78,76,53,4.43
78,77,52,4.43
78,78,51,4.43
78,79,50,4.43
78,80,49,4.43
78,81,48,4.43
78,82,47,4.43
78,83,46,4.43
78,84,45,4.43
78,85,44,4.43
78,86,43,4.43
79,68,60,4.43
79,69,59,4.43
79,70,58,4.43
79,71,57,4.43
79,72,56,4.43
79,73,55,4.43
79,74,54,4.43
79,75,53,4.43
79,76,52,4.43
79,77,51,4.43
79,78,50,4.43
79,79,49,4.43
79,80,48,4.43
79,81,47,4.43
79,82,46,4.43
79,83,45,4.43
79,84,44,4.43
79,85,43,4.43
79,86,42,4.43
80,68,59,4.43
80,69,58,4.43
80,70,57,4.43
80,71,56,4.43
80,72,55,4.43
80,73,54,4.43
80,74,53,4.43
80,75,52,4.43
80,76,51,4.43
80,77,50,4.43
80,78,49,4.43
80,79,48,4.43
80,80,47,4.43
80,81,46,4.43
80,82,45,4.43
80,83,44,4.43
80,84,43,4.43
80,85,42,4.43
80,86,41,4.43
81,68,58,4.43
81,69,57,4.43
81,70,56,4.43
81,71,55,4.43
81,72,54,4.43
81,73,53,4.43
81,74,52,4.43
81,75,51,4.43
81,76,50,4.43
81,77,49,4.43
81,78,48,4.43
81,79,47,4.43
81,80,46,4.43
81,81,45,4.43
81,82,44,4.43
81,83,43,4.43
81,84,42,4.43
81,85,41,4.43
81,86,40,4.43
82,68,57,4.43
82,69,56,4.43
82,70,55,4.43
82,71,54,4.43
82,72,53,4.43
82,73,52,4.43
82,74,51,4.43
82,75,50,4.43
82,76,49,4.43
82,77,48,4.43
82,78,47,4.43
82,79,46,4.43
82,80,45,4.43
82,81,44,4.43
82,82,43,4.43
82,83,42,4.43
82,84,41,4.43
82,85,40,4.43
83,68,56,4.43
83,69,55,4.43
83,70,54,4.43
83,71,53,4.43
83,72,52,4.43
83,73,51,4.43
83,74,50,4.43
83,75,49,4.43
83,76,48,4.43
83,77,47,4.43
83,78,46,4.43
83,79,45,4.43
83,80,44,4.43
83,81,43,4.43
83,82,42,4.43
83,83,41,4.43
83,84,40,4.43
84,68,55,4.43
84,69,54,4.43
84,70,53,4.43
84,71,52,4.43
84,72,51,4.43
84,73,50,4.43
84,74,49,4.43
84,75,48,4.43
84,76,47,4.43
84,77,46,4.43
84,78,45,4.43
84,79,44,4.43
84,80,43,4.43
84,81,42,4.43
84,82,41,4.43
84,83,40,4.43
85,68,54,4.43
85,69,53,4.43
85,70,52,4.43
85,71,51,4.43
85,72,50,4.43
85,73,49,4.43
85,74,48,4.43
85,75,47,4.43
85,76,46,4.43
85,77,45,4.43
85,78,44,4.43
85,79,43,4.43
85,80,42,4.43
85,81,41,4.43
85,82,40,4.43
62,86,60,4.29
63,85,60,4.29
63,86,59,4.29
64,84,60,4.29
64,85,59,4.29
64,86,58,4.29
65,83,60,4.29
65,84,59,4.29
65,85,58,4.29
65,86,57,4.29
66,82,60,4.29
66,83,59,4.29
66,84,58,4.29
66,85,57,4.29
66,86,56,4.29
67,81,60,4.29
67,82,59,4.29
67,83,58,4.29
67,84,57,4.29
67,85,56,4.29
67,86,55,4.29
68,80,60,4.29
68,81,59,4.29
68,82,58,4.29
68,83,57,4.29
68,84,56,4.29
68,85,55,4.29
68,86,54,4.29
69,79,60,4.29
69,80,59,4.29
69,81,58,4.29
69,82,57,4.29
69,83,56,4.29
69,84,55,4.29
69,85,54,4.29
69,86,53,4.29
70,78,60,4.29
70,79,59,4.29
70,80,58,4.29
70,81,57,4.29
70,82,56,4.29
70,83,55,4.29
70,84,54,4.29
70,85,53,4.29
70,86,52,4.29
71,77,60,4.29
71,78,59,4.29
71,79,58,4.29
71,80,57,4.29
71,81,56,4.29
71,82,55,4.29
71,83,54,4.29
71,84,53,4.29
71,85,52,4.29
71,86,51,4.29
72,76,60,4.29
72,77,59,4.29
72,78,58,4.29
72,79,57,4.29
72,80,56,4.29
72,81,55,4.29
72,82,54,4.29
72,83,53,4.29
72,84,52,4.29
72,85,51,4.29
72,86,50,4.29
73,75,60,4.29
73,76,59,4.29
73,77,58,4.29
73,78,57,4.29
73,79,56,4.29
73,80,55,4.29
73,81,54,4.29
73,82,53,4.29
73,83,52,4.29
73,84,51,4.29
73,85,50,4.29
73,86,49,4.29
74,74,60,4.29
74,75,59,4.29
74,76,58,4.29
74,77,57,4.29
74,78,56,4.29
74,79,55,4.29
74,80,54,4.29
74,81,53,4.29
74,82,52,4.29
74,83,51,4.29
74,84,50,4.29
74,85,49,4.29
74,86,48,4.29
75,73,60,4.29
75,74,59,4.29
75,75,58,4.29
75,76,57,4.29
75,77,56,4.29
75,78,55,4.29
75,79,54,4.29
75,80,53,4.29
75,81,52,4.29
75,82,51,4.29
75,83,50,4.29
75,84,49,4.29
75,85,48,4.29
75,86,47,4.29
76,72,60,4.29
76,73,59,4.29
76,74,58,4.29
76,75,57,4.29
76,76,56,4.29
76,77,55,4.29
76,78,54,4.29
76,79,53,4.29
76,80,52,4.29
76,81,51,4.29
76,82,50,4.29
76,83,49,4.29
76,84,48,4.29
76,85,47,4.29
76,86,46,4.29
77,71,60,4.29
77,72,59,4.29
77,73,58,4.29
77,74,57,4.29
77,75,56,4.29
77,76,55,4.29
77,77,54,4.29
77,78,53,4.29
77,79,52,4.29
77,80,51,4.29
77,81,50,4.29
77,82,49,4.29
77,83,48,4.29
77,84,47,4.29
77,85,46,4.29
77,86,45,4.29
78,70,60,4.29
78,71,59,4.29
78,72,58,4.29
78,73,57,4.29
78,74,56,4.29
78,75,55,4.29
78,76,54,4.29
78,77,53,4.29
78,78,52,4.29
78,79,51,4.29
78,80,50,4.29
78,81,49,4.29
78,82,48,4.29
78,83,47,4.29
78,84,46,4.29
78,85,45,4.29
78,86,44,4.29
79,69,60,4.29
79,70,59,4.29
79,71,58,4.29
79,72,57,4.29
79,73,56,4.29
79,74,55,4.29
79,75,54,4.29
79,76,53,4.29
79,77,52,4.29
79,78,51,4.29
79,79,50,4.29
79,80,49,4.29
79,81,48,4.29
79,82,47,4.29
79,83,46,4.29
79,84,45,4.29
79,85,44,4.29
79,86,43,4.29
80,68,60,4.29
80,69,59,4.29
80,70,58,4.29
80,71,57,4.29
80,72,56,4.29
80,73,55,4.29
80,74,54,4.29
80,75,53,4.29
80,76,52,4.29
80,77,51,4.29
80,78,50,4.29
80,79,49,4.29
80,80,48,4.29
80,81,47,4.29
80,82,46,4.29
80,83,45,4.29
80,84,44,4.29
80,85,43,4.29
80,86,42,4.29
81,68,59,4.29
81,69,58,4.29
81,70,57,4.29
81,71,56,4.29
81,72,55,4.29
81,73,54,4.29
81,74,53,4.29
81,75,52,4.29
81,76,51,4.29
81,77,50,4.29
81,78,49,4.29
81,79,48,4.29
81,80,47,4.29
81,81,46,4.29
81,82,45,4.29
81,83,44,4.29
81,84,43,4.29
81,85,42,4.29
81,86,41,4.29
82,68,58,4.29
82,69,57,4.29
82,70,56,4.29
82,71,55,4.29
82,72,54,4.29
82,73,53,4.29
82,74,52,4.29
82,75,51,4.29
82,76,50,4.29
82,77,49,4.29
82,78,48,4.29
82,79,47,4.29
82,80,46,4.29
82,81,45,4.29
82,82,44,4.29
82,83,43,4.29
82,84,42,4.29
82,85,41,4.29
82,86,40,4.29
83,68,57,4.29
83,69,56,4.29
83,70,55,4.29
83,71,54,4.29
83,72,53,4.29
83,73,52,4.29
83,74,51,4.29
83,75,50,4.29
83,76,49,4.29
83,77,48,4.29
83,78,47,4.29
83,79,46,4.29
83,80,45,4.29
83,81,44,4.29
83,82,43,4.29
83,83,42,4.29
83,84,41,4.29
83,85,40,4.29
84,68,56,4.29
84,69,55,4.29
84,70,54,4.29
84,71,53,4.29
84,72,52,4.29
84,73,51,4.29
84,74,50,4.29
84,75,49,4.29
84,76,48,4.29
84,77,47,4.29
84,78,46,4.29
84,79,45,4.29
84,80,44,4.29
84,81,43,4.29
84,82,42,4.29
84,83,41,4.29
84,84,40,4.29
85,68,55,4.29
85,69,54,4.29
85,70,53,4.29
85,71,52,4.29
85,72,51,4.29
85,73,50,4.29
85,74,49,4.29
85,75,48,4.29
85,76,47,4.29
85,77,46,4.29
85,78,45,4.29
85,79,44,4.29
85,80,43,4.29
85,81,42,4.29
85,82,41,4.29
85,83,40,4.29
63,86,60,4.14
64,85,60,4.14
64,86,59,4.14
65,84,60,4.14
65,85,59,4.14
65,86,58,4.14
66,83,60,4.14
66,84,59,4.14
66,85,58,4.14
66,86,57,4.14
67,82,60,4.14
67,83,59,4.14
67,84,58,4.14
67,85,57,4.14
67,86,56,4.14
68,81,60,4.14
68,82,59,4.14
68,83,58,4.14
68,84,57,4.14
68,85,56,4.14
68,86,55,4.14
69,80,60,4.14
69,81,59,4.14
69,82,58,4.14
69,83,57,4.14
69,84,56,4.14
69,85,55,4.14
69,86,54,4.14
70,79,60,4.14
70,80,59,4.14
70,81,58,4.14
70,82,57,4.14
70,83,56,4.14
70,84,55,4.14
70,85,54,4.14
70,86,53,4.14
71,78,60,4.14
71,79,59,4.14
71,80,58,4.14
71,81,57,4.14
71,82,56,4.14
71,83,55,4.14
71,84,54,4.14
71,85,53,4.14
71,86,52,4.14
72,77,60,4.14
72,78,59,4.14
72,79,58,4.14
72,80,57,4.14
72,81,56,4.14
72,82,55,4.14
72,83,54,4.14
72,84,53,4.14
72,85,52,4.14
72,86,51,4.14
73,76,60,4.14
73,77,59,4.14
73,78,58,4.14
73,79,57,4.14
73,80,56,4.14
73,81,55,4.14
73,82,54,4.14
73,83,53,4.14
73,84,52,4.14
73,85,51,4.14
73,86,50,4.14
74,75,60,4.14
74,76,59,4.14
74,77,58,4.14
74,78,57,4.14
74,79,56,4.14
74,80,55,4.14
74,81,54,4.14
74,82,53,4.14
74,83,52,4.14
74,84,51,4.14
74,85,50,4.14
74,86,49,4.14
75,74,60,4.14
75,75,59,4.14
75,76,58,4.14
75,77,57,4.14
75,78,56,4.14
75,79,55,4.14
75,80,54,4.14
75,81,53,4.14
75,82,52,4.14
75,83,51,4.14
75,84,50,4.14
75,85,49,4.14
75,86,48,4.14
76,73,60,4.14
76,74,59,4.14
76,75,58,4.14
76,76,57,4.14
76,77,56,4.14
76,78,55,4.14
76,79,54,4.14
76,80,53,4.14
76,81,52,4.14
76,82,51,4.14
76,83,50,4.14
76,84,49,4.14
76,85,48,4.14
76,86,47,4.14
77,72,60,4.14
77,73,59,4.14
77,74,58,4.14
77,75,57,4.14
77,76,56,4.14
77,77,55,4.14
77,78,54,4.14
77,79,53,4.14
77,80,52,4.14
77,81,51,4.14
77,82,50,4.14
77,83,49,4.14
77,84,48,4.14
77,85,47,4.14
77,86,46,4.14
78,71,60,4.14
78,72,59,4.14
78,73,58,4.14
78,74,57,4.14
78,75,56,4.14
78,76,55,4.14
78,77,54,4.14
78,78,53,4.14
78,79,52,4.14
78,80,51,4.14
78,81,50,4.14
78,82,49,4.14
78,83,48,4.14
78,84,47,4.14
78,85,46,4.14
78,86,45,4.14
79,70,60,4.14
79,71,59,4.14
79,72,58,4.14
79,73,57,4.14
79,74,56,4.14
79,75,55,4.14
79,76,54,4.14
79,77,53,4.14
79,78,52,4.14
79,79,51,4.14
79,80,50,4.14
79,81,49,4.14
79,82,48,4.14
79,83,47,4.14
79,84,46,4.14
79,85,45,4.14
79,86,44,4.14
80,69,60,4.14
80,70,59,4.14
80,71,58,4.14
80,72,57,4.14
80,73,56,4.14
80,74,55,4.14
80,75,54,4.14
80,76,53,4.14
80,77,52,4.14
80,78,51,4.14
80,79,50,4.14
80,80,49,4.14
80,81,48,4.14
80,82,47,4.14
80,83,46,4.14
80,84,45,4.14
80,85,44,4.14
80,86,43,4.14
81,68,60,4.14
81,69,59,4.14
81,70,58,4.14
81,71,57,4.14
81,72,56,4.14
81,73,55,4.14
81,74,54,4.14
81,75,53,4.14
81,76,52,4.14
81,77,51,4.14
81,78,50,4.14
81,79,49,4.14
81,80,48,4.14
81,81,47,4.14
81,82,46,4.14
81,83,45,4.14
81,84,44,4.14
81,85,43,4.14
81,86,42,4.14
82,68,59,4.14
82,69,58,4.14
82,70,57,4.14
82,71,56,4.14
82,72,55,4.14
82,73,54,4.14
82,74,53,4.14
82,75,52,4.14
82,76,51,4.14
82,77,50,4.14
82,78,49,4.14
82,79,48,4.14
82,80,47,4.14
82,81,46,4.14
82,82,45,4.14
82,83,44,4.14
82,84,43,4.14
82,85,42,4.14
82,86,41,4.14
83,68,58,4.14
83,69,57,4.14
83,70,56,4.14
83,71,55,4.14
83,72,54,4.14
83,73,53,4.14
83,74,52,4.14
83,75,51,4.14
83,76,50,4.14
83,77,49,4.14
83,78,48,4.14
83,79,47,4.14
83,80,46,4.14
83,81,45,4.14
83,82,44,4.14
83,83,43,4.14
83,84,42,4.14
83,85,41,4.14
83,86,40,4.14
84,68,57,4.14
84,69,56,4.14
84,70,55,4.14
84,71,54,4.14
84,72,53,4.14
84,73,52,4.14
84,74,51,4.14
84,75,50,4.14
84,76,49,4.14
84,77,48,4.14
84,78,47,4.14
84,79,46,4.14
84,80,45,4.14
84,81,44,4.14
84,82,43,4.14
84,83,42,4.14
84,84,41,4.14
84,85,40,4.14
85,68,56,4.14
85,69,55,4.14
85,70,54,4.14
85,71,53,4.14
85,72,52,4.14
85,73,51,4.14
85,74,50,4.14
85,75,49,4.14
85,76,48,4.14
85,77,47,4.14
85,78,46,4.14
85,79,45,4.14
85,80,44,4.14
85,81,43,4.14
85,82,42,4.14
85,83,41,4.14
85,84,40,4.14
58,66,38,4
64,86,60,4
65,85,60,4
65,86,59,4
66,84,60,4
66,85,59,4
66,86,58,4
67,83,60,4
67,84,59,4
67,85,58,4
67,86,57,4
68,82,60,4
68,83,59,4
68,84,58,4
68,85,57,4
68,86,56,4
69,81,60,4
69,82,59,4
69,83,58,4
69,84,57,4
69,85,56,4
69,86,55,4
70,80,60,4
70,81,59,4
70,82,58,4
70,83,57,4
70,84,56,4
70,85,55,4
70,86,54,4
71,79,60,4
71,80,59,4
71,81,58,4
71,82,57,4
71,83,56,4
71,84,55,4
71,85,54,4
71,86,53,4
72,78,60,4
72,79,59,4
72,80,58,4
72,81,57,4
72,82,56,4
72,83,55,4
72,84,54,4
72,85,53,4
72,86,52,4
73,77,60,4
73,78,59,4
73,79,58,4
73,80,57,4
73,81,56,4
73,82,55,4
73,83,54,4
73,84,53,4
73,85,52,4
73,86,51,4
74,76,60,4
74,77,59,4
74,78,58,4
74,79,57,4
74,80,56,4
74,81,55,4
74,82,54,4
74,83,53,4
74,84,52,4
74,85,51,4
74,86,50,4
75,75,60,4
75,76,59,4
75,77,58,4
75,78,57,4
75,79,56,4
75,80,55,4
75,81,54,4
75,82,53,4
75,83,52,4
75,84,51,4
75,85,50,4
75,86,49,4
76,74,60,4
76,75,59,4
76,76,58,4
76,77,57,4
76,78,56,4
76,79,55,4
76,80,54,4
76,81,53,4
76,82,52,4
76,83,51,4
76,84,50,4
76,85,49,4
76,86,48,4
77,73,60,4
77,74,59,4
77,75,58,4
77,76,57,4
77,77,56,4
77,78,55,4
77,79,54,4
77,80,53,4
77,81,52,4
77,82,51,4
77,83,50,4
77,84,49,4
77,85,48,4
77,86,47,4
78,72,60,4
78,73,59,4
78,74,58,4
78,75,57,4
78,76,56,4
78,77,55,4
78,78,54,4
78,79,53,4
78,80,52,4
78,81,51,4
78,82,50,4
78,83,49,4
78,84,48,4
78,85,47,4
78,86,46,4
79,71,60,4
79,72,59,4
79,73,58,4
79,74,57,4
79,75,56,4
79,76,55,4
79,77,54,4
79,78,53,4
79,79,52,4
79,80,51,4
79,81,50,4
79,82,49,4
79,83,48,4
79,84,47,4
79,85,46,4
79,86,45,4
80,70,60,4
80,71,59,4
80,72,58,4
80,73,57,4
80,74,56,4
80,75,55,4
80,76,54,4
80,77,53,4
80,78,52,4
80,79,51,4
80,80,50,4
80,81,49,4
80,82,48,4
80,83,47,4
80,84,46,4
80,85,45,4
80,86,44,4
81,69,60,4
81,70,59,4
81,71,58,4
81,72,57,4
81,73,56,4
81,74,55,4
81,75,54,4
81,76,53,4
81,77,52,4
81,78,51,4
81,79,50,4
81,80,49,4
81,81,48,4
81,82,47,4
81,83,46,4
81,84,45,4
81,85,44,4
81,86,43,4
82,68,60,4
82,69,59,4
82,70,58,4
82,71,57,4
82,72,56,4
82,73,55,4
82,74,54,4
82,75,53,4
82,76,52,4
82,77,51,4
82,78,50,4
82,79,49,4
82,80,48,4
82,81,47,4
82,82,46,4
82,83,45,4
82,84,44,4
82,85,43,4
82,86,42,4
83,68,59,4
83,69,58,4
83,70,57,4
83,71,56,4
83,72,55,4
83,73,54,4
83,74,53,4
83,75,52,4
83,76,51,4
83,77,50,4
83,78,49,4
83,79,48,4
83,80,47,4
83,81,46,4
83,82,45,4
83,83,44,4
83,84,43,4
83,85,42,4
83,86,41,4
84,68,58,4
84,69,57,4
84,70,56,4
84,71,55,4
84,72,54,4
84,73,53,4
84,74,52,4
84,75,51,4
84,76,50,4
84,77,49,4
84,78,48,4
84,79,47,4
84,80,46,4
84,81,45,4
84,82,44,4
84,83,43,4
84,84,42,4
84,85,41,4
84,86,40,4
85,68,57,4
85,69,56,4
85,70,55,4
85,71,54,4
85,72,53,4
85,73,52,4
85,74,51,4
85,75,50,4
85,76,49,4
85,77,48,4
85,78,47,4
85,79,46,4
85,80,45,4
85,81,44,4
85,82,43,4
85,83,42,4
85,84,41,4
85,85,40,4
65,86,60,3.86
66,85,60,3.86
66,86,59,3.86
67,84,60,3.86
67,85,59,3.86
67,86,58,3.86
68,83,60,3.86
68,84,59,3.86
68,85,58,3.86
68,86,57,3.86
69,82,60,3.86
69,83,59,3.86
69,84,58,3.86
69,85,57,3.86
69,86,56,3.86
70,81,60,3.86
70,82,59,3.86
70,83,58,3.86
70,84,57,3.86
70,85,56,3.86
70,86,55,3.86
71,80,60,3.86
71,81,59,3.86
71,82,58,3.86
71,83,57,3.86
71,84,56,3.86
71,85,55,3.86
71,86,54,3.86
72,79,60,3.86
72,80,59,3.86
72,81,58,3.86
72,82,57,3.86
72,83,56,3.86
72,84,55,3.86
72,85,54,3.86
72,86,53,3.86
73,78,60,3.86
73,79,59,3.86
73,80,58,3.86
73,81,57,3.86
73,82,56,3.86
73,83,55,3.86
73,84,54,3.86
73,85,53,3.86
